"fecha","nombre_producto","vendido"
2018-03-17,Manzanita Sol,62170.33
2020-11-27,Manzanita Sol,4069.55
2020-03-10,Mineral Agua Mineral,23928.33
2021-07-10,Manzanita Sol,43114.69
2022-12-31,Manzanita Sol,68487.06
2021-11-01,Epura Agua Purificada,31647.09
2019-03-16,Mineral Agua Mineral,55144.64
2021-10-03,Boing Mango,44331.08
2019-04-23,Mineral Agua Mineral,26980.85
2020-08-30,Fanta,57785.20
2019-11-29,Mineral Agua Mineral,49849.70
2018-12-14,Sprite,60779.39
2021-11-17,Pepsi,34570.43
2018-10-13,Epura Agua Purificada,43867.80
2021-08-09,Boing Guayaba,54572.52
2019-12-06,Sprite,30437.34
2020-05-30,Boing Mango,69732.44
2022-06-20,Epura Agua Purificada,54000.23
2021-12-25,Manzanita Sol,25922.57
2020-04-09,Sprite,48942.31
2022-12-15,Sprite,84399.00
2019-04-11,Coca-Cola,57587.32
2019-01-09,Boing Mango,35621.41
2019-06-18,Sprite,80040.61
2019-07-29,Boing Mango,73959.00
2021-05-28,Del Valle Naranja,97140.92
2022-08-05,Epura Agua Purificada,15870.21
2020-07-10,Mineral Agua Mineral,39055.95
2019-10-26,Pepsi,71438.04
2019-09-26,Boing Mango,59721.49
2021-07-13,Mineral Agua Mineral,25125.95
2020-06-24,Del Valle Naranja,54616.92
2022-07-23,Sprite,50258.16
2022-06-09,Mineral Agua Mineral,39159.36
2018-11-25,Epura Agua Purificada,41700.47
2019-08-10,Boing Guayaba,65001.37
2019-10-11,Mineral Agua Mineral,42830.48
2020-09-17,Del Valle Naranja,55056.93
2018-05-04,Boing Mango,72152.21
2021-06-17,Mineral Agua Mineral,64000.74
2021-01-20,Fanta,46743.06
2022-01-04,Del Valle Naranja,57092.81
2021-01-31,Del Valle Naranja,58502.61
2021-08-01,Boing Mango,46807.42
2020-06-04,Epura Agua Purificada,26082.87
2022-05-17,Del Valle Naranja,24098.17
2019-04-05,Sprite,81466.55
2021-09-09,Mineral Agua Mineral,36688.31
2019-10-28,Pepsi,61928.45
2020-05-17,Sprite,89401.97
2018-03-06,Del Valle Naranja,72170.67
2019-01-10,Manzanita Sol,32555.91
2018-05-31,Boing Guayaba,68513.75
2020-07-08,Boing Mango,40217.50
2019-11-12,Pepsi,64263.10
2019-01-14,Manzanita Sol,61214.68
2020-05-15,Coca-Cola,55801.77
2019-10-18,Pepsi,70632.63
2022-10-07,Manzanita Sol,72517.72
2021-06-15,Coca-Cola,67145.57
2021-10-22,Epura Agua Purificada,39077.96
2018-12-28,Epura Agua Purificada,31410.95
2022-07-25,Fanta,72208.27
2019-06-17,Del Valle Naranja,23421.00
2019-04-06,Sprite,43585.66
2018-08-18,Del Valle Naranja,53917.09
2019-12-16,Del Valle Naranja,33488.88
2018-05-12,Manzanita Sol,44274.92
2019-01-17,Del Valle Naranja,65611.50
2019-06-04,Epura Agua Purificada,31947.01
2021-02-11,Del Valle Naranja,92730.63
2020-04-12,Fanta,38015.13
2019-06-05,Epura Agua Purificada,55887.22
2021-07-26,Fanta,40908.48
2019-10-11,Fanta,51186.57
2021-08-31,Manzanita Sol,71018.97
2022-12-06,Epura Agua Purificada,28126.40
2018-08-23,Del Valle Naranja,75113.08
2018-08-25,Boing Mango,58631.22
2021-12-07,Pepsi,64905.28
2018-06-07,Boing Guayaba,40581.94
2022-07-07,Del Valle Naranja,55216.21
2020-10-15,Del Valle Naranja,76560.99
2021-11-08,Mineral Agua Mineral,48454.30
2022-09-18,Manzanita Sol,49932.32
2022-10-26,Del Valle Naranja,60380.21
2019-11-20,Boing Mango,51777.18
2021-01-07,Pepsi,84704.00
2019-03-25,Fanta,74731.90
2021-09-26,Boing Mango,65568.87
2021-09-04,Pepsi,80372.02
2018-09-01,Epura Agua Purificada,50698.83
2021-06-08,Del Valle Naranja,62752.70
2021-02-19,Manzanita Sol,62911.84
2019-05-22,Coca-Cola,79633.11
2018-02-05,Boing Mango,39855.96
2018-02-13,Del Valle Naranja,26446.56
2022-06-13,Boing Mango,47940.31
2019-08-18,Boing Mango,69903.05
2022-08-02,Fanta,72044.40
2022-04-27,Boing Mango,52475.06
2019-02-03,Epura Agua Purificada,30265.87
2019-12-24,Fanta,108554.57
2022-10-03,Fanta,98387.35
2018-07-14,Del Valle Naranja,48156.91
2018-09-29,Del Valle Naranja,50861.01
2019-07-20,Del Valle Naranja,57151.82
2019-10-16,Fanta,46367.75
2022-07-06,Coca-Cola,51662.84
2022-09-26,Boing Mango,77518.70
2021-09-05,Boing Guayaba,49893.88
2020-12-22,Del Valle Naranja,37781.11
2018-11-08,Pepsi,69458.28
2019-01-21,Mineral Agua Mineral,55219.61
2020-01-26,Coca-Cola,66401.30
2018-09-09,Fanta,35509.83
2020-04-06,Fanta,54265.46
2019-10-11,Pepsi,39584.95
2018-06-09,Boing Mango,58993.52
2020-10-02,Fanta,34468.39
2018-10-01,Coca-Cola,79787.37
2020-05-09,Pepsi,68340.86
2022-11-23,Sprite,56643.07
2019-04-14,Manzanita Sol,62465.00
2021-06-12,Del Valle Naranja,43624.86
2022-11-06,Pepsi,59433.41
2021-01-12,Sprite,46352.46
2018-11-10,Manzanita Sol,48010.20
2019-01-22,Mineral Agua Mineral,49291.37
2021-12-29,Epura Agua Purificada,45500.76
2019-06-03,Manzanita Sol,63217.58
2022-07-19,Mineral Agua Mineral,25829.69
2020-03-05,Del Valle Naranja,73550.03
2020-02-19,Manzanita Sol,71084.39
2018-09-20,Boing Mango,54225.71
2022-10-25,Epura Agua Purificada,30966.70
2019-07-21,Epura Agua Purificada,70070.72
2022-10-05,Boing Mango,71848.52
2022-01-17,Coca-Cola,110102.90
2020-08-28,Fanta,105154.02
2019-09-09,Pepsi,77851.75
2021-06-28,Manzanita Sol,42020.31
2022-10-19,Pepsi,59372.36
2019-12-25,Coca-Cola,87334.51
2022-02-06,Manzanita Sol,47688.66
2019-07-01,Fanta,69778.32
2018-09-16,Mineral Agua Mineral,19269.04
2019-02-27,Sprite,58916.66
2018-08-07,Manzanita Sol,50946.10
2020-12-30,Del Valle Naranja,20323.47
2020-01-26,Del Valle Naranja,42641.16
2021-10-27,Boing Guayaba,65532.48
2022-12-03,Coca-Cola,76116.06
2022-05-15,Del Valle Naranja,68027.11
2020-04-23,Epura Agua Purificada,61418.72
2022-05-23,Sprite,48027.85
2020-08-02,Boing Guayaba,73697.78
2019-01-12,Fanta,53690.21
2020-02-10,Pepsi,94963.18
2019-09-12,Fanta,54803.38
2022-08-19,Coca-Cola,67558.60
2018-09-23,Del Valle Naranja,47823.63
2021-01-21,Mineral Agua Mineral,47180.45
2021-06-27,Boing Mango,46965.50
2018-01-05,Mineral Agua Mineral,50968.95
2019-10-25,Coca-Cola,78487.03
2021-08-05,Mineral Agua Mineral,48169.90
2021-07-17,Boing Guayaba,43803.79
2021-02-18,Coca-Cola,74726.66
2018-12-10,Mineral Agua Mineral,24081.38
2022-12-15,Del Valle Naranja,59376.15
2021-10-21,Fanta,59976.43
2020-04-02,Boing Mango,70567.48
2020-10-28,Epura Agua Purificada,23337.81
2020-12-12,Epura Agua Purificada,50798.86
2020-04-19,Fanta,46779.44
2020-04-16,Mineral Agua Mineral,56704.09
2020-12-27,Mineral Agua Mineral,32888.69
2022-02-01,Pepsi,35248.02
2022-07-12,Del Valle Naranja,61811.45
2020-10-10,Pepsi,75533.75
2019-02-14,Manzanita Sol,35424.18
2019-05-20,Boing Mango,85607.21
2020-12-05,Pepsi,45498.89
2018-03-27,Mineral Agua Mineral,31338.25
2022-07-09,Manzanita Sol,84294.31
2021-07-06,Manzanita Sol,65810.66
2021-02-14,Epura Agua Purificada,19038.30
2022-07-11,Boing Guayaba,69561.60
2019-05-13,Epura Agua Purificada,53248.88
2022-09-20,Del Valle Naranja,81570.41
2018-03-17,Fanta,55987.15
2019-01-17,Sprite,42928.18
2019-10-01,Manzanita Sol,54486.80
2020-03-19,Epura Agua Purificada,53084.20
2019-10-22,Del Valle Naranja,24195.00
2020-06-28,Fanta,107217.18
2021-08-14,Pepsi,125560.98
2022-04-17,Pepsi,78553.24
2018-09-15,Del Valle Naranja,31942.83
2021-08-22,Mineral Agua Mineral,27446.62
2019-11-06,Epura Agua Purificada,33607.91
2022-06-18,Fanta,35045.73
2019-03-10,Boing Mango,58039.06
2018-07-13,Fanta,69235.46
2021-09-29,Pepsi,78081.29
2022-02-19,Boing Mango,53470.46
2022-11-28,Fanta,67004.26
2019-12-12,Boing Guayaba,102020.41
2020-01-03,Mineral Agua Mineral,55746.65
2018-06-17,Mineral Agua Mineral,61786.02
2020-01-12,Coca-Cola,86618.99
2019-02-02,Sprite,63292.60
2021-12-06,Del Valle Naranja,51464.93
2019-04-21,Mineral Agua Mineral,17218.48
2021-06-28,Boing Mango,64190.89
2019-12-28,Epura Agua Purificada,41961.14
2018-03-03,Fanta,47934.44
2020-04-18,Boing Mango,80165.92
2018-08-11,Mineral Agua Mineral,29448.91
2020-05-26,Boing Mango,36318.86
2021-02-24,Boing Mango,67973.16
2019-08-13,Fanta,77683.70
2020-12-29,Mineral Agua Mineral,63737.15
2018-05-27,Sprite,101303.82
2022-07-29,Fanta,78727.42
2020-02-13,Coca-Cola,88382.50
2021-12-02,Fanta,79821.06
2019-09-21,Fanta,20931.72
2019-02-13,Boing Guayaba,42907.70
2022-07-26,Coca-Cola,83932.52
2019-06-27,Manzanita Sol,54478.70
2020-07-22,Pepsi,67488.10
2022-03-09,Mineral Agua Mineral,52373.04
2021-08-28,Pepsi,55719.82
2018-05-26,Mineral Agua Mineral,35427.96
2022-02-11,Manzanita Sol,42309.44
2022-02-11,Sprite,49437.41
2020-11-20,Epura Agua Purificada,45192.20
2020-10-14,Epura Agua Purificada,40856.53
2018-04-17,Coca-Cola,92764.76
2019-07-01,Epura Agua Purificada,63757.88
2021-10-07,Fanta,45512.17
2018-11-05,Boing Mango,36604.22
2022-06-27,Del Valle Naranja,69237.38
2021-04-06,Sprite,113955.07
2018-02-21,Epura Agua Purificada,25452.64
2021-03-10,Sprite,45400.13
2022-03-30,Mineral Agua Mineral,56995.13
2019-05-31,Pepsi,33984.69
2021-11-18,Manzanita Sol,100054.11
2020-10-18,Boing Guayaba,52146.94
2020-11-23,Del Valle Naranja,52726.32
2020-05-25,Del Valle Naranja,25198.89
2018-01-29,Del Valle Naranja,87359.28
2020-01-23,Manzanita Sol,50671.18
2020-03-13,Boing Guayaba,68354.89
2022-10-04,Boing Mango,45722.23
2020-02-08,Manzanita Sol,56143.29
2019-10-23,Manzanita Sol,52583.26
2018-11-16,Boing Mango,51014.73
2019-09-12,Mineral Agua Mineral,49544.18
2019-05-11,Sprite,88037.18
2020-03-04,Del Valle Naranja,50304.75
2022-11-21,Sprite,90703.05
2022-06-27,Pepsi,78427.29
2020-12-11,Fanta,44611.90
2022-11-21,Pepsi,60526.24
2022-10-10,Del Valle Naranja,80546.87
2019-01-18,Epura Agua Purificada,42757.89
2021-10-03,Fanta,142311.69
2021-11-19,Boing Guayaba,34057.43
2022-03-11,Coca-Cola,51927.23
2019-06-07,Fanta,35179.74
2018-07-24,Manzanita Sol,58786.85
2018-03-29,Boing Mango,43792.02
2019-02-04,Pepsi,65270.48
2020-03-02,Coca-Cola,93209.94
2022-05-04,Pepsi,49494.74
2018-07-20,Coca-Cola,119481.28
2018-04-29,Del Valle Naranja,92454.60
2018-09-23,Epura Agua Purificada,23106.17
2018-06-09,Pepsi,87259.80
2021-04-16,Pepsi,51871.98
2020-03-31,Boing Mango,39189.43
2021-09-08,Coca-Cola,82443.36
2022-12-09,Del Valle Naranja,56641.23
2018-06-03,Boing Guayaba,62502.03
2022-04-26,Boing Mango,68850.90
2022-07-17,Fanta,53084.41
2018-06-27,Del Valle Naranja,46584.66
2018-08-06,Epura Agua Purificada,38724.00
2021-10-11,Coca-Cola,135207.79
2021-05-01,Manzanita Sol,98950.57
2022-05-16,Epura Agua Purificada,40874.26
2020-11-26,Boing Mango,38576.50
2022-10-20,Coca-Cola,24611.77
2020-12-17,Mineral Agua Mineral,29280.23
2022-12-18,Mineral Agua Mineral,33674.21
2022-07-23,Epura Agua Purificada,45095.31
2020-05-30,Coca-Cola,110175.28
2022-12-04,Pepsi,87793.07
2019-02-21,Coca-Cola,136796.63
2021-03-05,Sprite,49816.56
2021-08-26,Coca-Cola,141762.66
2022-01-25,Epura Agua Purificada,72599.79
2019-04-25,Pepsi,72635.49
2021-08-16,Sprite,98916.45
2019-10-12,Pepsi,15811.47
2020-04-06,Sprite,30913.94
2020-09-18,Manzanita Sol,62580.78
2020-03-02,Sprite,41444.36
2019-01-18,Fanta,41127.96
2018-05-14,Fanta,85219.06
2020-03-03,Fanta,85763.23
2019-02-07,Epura Agua Purificada,42805.50
2021-09-22,Pepsi,27391.23
2020-06-24,Sprite,41839.79
2022-11-26,Del Valle Naranja,54459.91
2018-03-20,Fanta,55345.36
2022-11-06,Mineral Agua Mineral,24093.52
2018-08-23,Pepsi,99062.58
2022-11-04,Epura Agua Purificada,42813.08
2019-04-15,Manzanita Sol,66523.57
2018-01-25,Pepsi,67058.11
2018-05-16,Pepsi,87565.28
2018-04-26,Coca-Cola,63500.03
2018-03-13,Mineral Agua Mineral,29612.12
2020-08-07,Del Valle Naranja,56594.78
2019-07-17,Manzanita Sol,68616.71
2021-11-16,Manzanita Sol,82082.71
2021-01-12,Epura Agua Purificada,38925.81
2021-02-28,Pepsi,75654.14
2019-09-27,Boing Guayaba,63033.76
2019-03-04,Pepsi,49199.91
2019-08-07,Pepsi,75111.54
2019-08-29,Boing Mango,57983.54
2020-07-25,Fanta,64402.83
2020-05-06,Boing Guayaba,39440.86
2019-08-10,Manzanita Sol,44448.27
2022-02-26,Sprite,81428.92
2022-01-18,Fanta,73692.15
2019-06-13,Del Valle Naranja,47607.21
2020-02-13,Manzanita Sol,50942.37
2018-06-13,Mineral Agua Mineral,43517.16
2021-04-26,Boing Mango,79472.21
2021-08-29,Boing Mango,40096.89
2018-05-11,Del Valle Naranja,36436.53
2019-04-26,Del Valle Naranja,23401.37
2020-01-11,Epura Agua Purificada,32549.42
2022-01-05,Manzanita Sol,82367.39
2019-08-10,Pepsi,75290.40
2022-08-28,Epura Agua Purificada,46580.92
2018-03-23,Sprite,64369.07
2021-03-30,Fanta,88687.78
2019-06-08,Coca-Cola,105012.02
2021-03-09,Epura Agua Purificada,45655.33
2018-07-02,Sprite,67199.53
2019-11-05,Boing Guayaba,31204.22
2019-08-07,Mineral Agua Mineral,44012.89
2022-07-15,Pepsi,107497.85
2022-08-09,Fanta,84705.33
2018-09-05,Boing Mango,25913.89
2021-08-14,Fanta,84088.69
2020-02-14,Coca-Cola,87304.14
2021-10-07,Manzanita Sol,39210.42
2019-02-26,Fanta,51713.43
2022-07-17,Epura Agua Purificada,32845.54
2018-01-15,Pepsi,68402.57
2019-05-16,Epura Agua Purificada,31419.13
2018-11-13,Mineral Agua Mineral,24874.66
2019-06-04,Pepsi,74766.97
2020-12-03,Sprite,73174.33
2022-06-17,Epura Agua Purificada,38448.42
2018-02-16,Pepsi,40122.84
2022-11-19,Fanta,43064.26
2021-04-19,Boing Mango,40155.88
2019-11-20,Epura Agua Purificada,34898.53
2022-03-11,Boing Mango,47142.72
2021-08-11,Pepsi,62471.72
2022-08-14,Pepsi,20737.41
2019-10-04,Epura Agua Purificada,37425.01
2020-02-08,Mineral Agua Mineral,43098.85
2020-12-27,Del Valle Naranja,53916.70
2021-12-18,Sprite,63205.03
2018-02-03,Sprite,62761.18
2020-03-25,Boing Mango,61261.41
2022-12-18,Sprite,68897.88
2022-10-04,Coca-Cola,92902.78
2022-04-16,Fanta,56169.29
2022-04-30,Mineral Agua Mineral,75829.01
2020-05-05,Mineral Agua Mineral,51283.08
2022-09-23,Del Valle Naranja,41010.71
2022-01-12,Epura Agua Purificada,43969.88
2020-04-02,Epura Agua Purificada,44512.83
2021-11-24,Fanta,38398.83
2019-06-30,Boing Mango,33096.90
2019-04-22,Fanta,49255.41
2020-06-27,Coca-Cola,62866.51
2022-05-04,Epura Agua Purificada,90410.16
2022-09-17,Coca-Cola,78117.05
2020-07-23,Boing Mango,32448.02
2020-04-22,Mineral Agua Mineral,67785.01
2018-12-09,Boing Mango,65634.66
2021-06-01,Mineral Agua Mineral,15463.52
2021-06-10,Manzanita Sol,18404.17
2021-04-03,Mineral Agua Mineral,58873.45
2020-11-02,Epura Agua Purificada,29070.30
2018-01-26,Sprite,97578.38
2022-07-09,Sprite,47155.88
2022-06-24,Manzanita Sol,62396.13
2020-08-22,Epura Agua Purificada,45727.89
2021-01-26,Epura Agua Purificada,48282.57
2020-06-30,Del Valle Naranja,61451.27
2018-05-18,Del Valle Naranja,48325.40
2018-06-08,Boing Guayaba,66142.76
2021-03-16,Pepsi,72109.70
2022-09-16,Fanta,47506.02
2021-11-15,Coca-Cola,80994.76
2021-07-01,Pepsi,69416.82
2022-08-27,Coca-Cola,105073.76
2019-11-09,Sprite,49120.43
2021-09-25,Manzanita Sol,93448.96
2018-08-30,Sprite,70719.90
2020-12-30,Mineral Agua Mineral,53111.80
2019-06-28,Epura Agua Purificada,47874.83
2019-07-02,Epura Agua Purificada,40014.92
2020-07-06,Mineral Agua Mineral,31579.91
2020-12-01,Fanta,34096.77
2021-07-14,Mineral Agua Mineral,63441.37
2018-05-21,Manzanita Sol,68409.58
2022-07-07,Manzanita Sol,38804.48
2019-03-13,Manzanita Sol,64222.20
2018-09-05,Sprite,23620.78
2020-04-21,Del Valle Naranja,67120.38
2018-09-20,Coca-Cola,82065.17
2022-03-19,Epura Agua Purificada,45238.72
2022-09-07,Fanta,70858.09
2020-02-13,Epura Agua Purificada,35791.09
2022-03-30,Manzanita Sol,46860.11
2018-09-15,Manzanita Sol,69969.03
2019-11-13,Manzanita Sol,34942.02
2021-10-13,Mineral Agua Mineral,58738.93
2022-02-02,Pepsi,64804.64
2018-05-28,Epura Agua Purificada,47331.38
2022-05-04,Mineral Agua Mineral,52980.19
2021-10-15,Sprite,30271.07
2019-02-09,Coca-Cola,132853.76
2020-03-27,Del Valle Naranja,60015.43
2018-11-27,Coca-Cola,40238.02
2020-02-02,Del Valle Naranja,40482.86
2020-05-22,Coca-Cola,72882.54
2021-06-24,Manzanita Sol,64070.08
2020-07-14,Del Valle Naranja,41464.90
2021-01-16,Boing Guayaba,88170.59
2018-11-25,Mineral Agua Mineral,62452.46
2019-01-22,Sprite,71989.24
2021-01-26,Sprite,76711.07
2019-01-30,Fanta,75503.82
2018-11-03,Del Valle Naranja,61796.16
2018-08-10,Del Valle Naranja,62317.60
2019-10-30,Pepsi,46651.45
2018-03-12,Coca-Cola,48112.76
2021-08-04,Del Valle Naranja,25758.81
2022-07-30,Fanta,68535.68
2022-06-20,Pepsi,99582.71
2020-03-28,Del Valle Naranja,37864.55
2022-03-07,Sprite,39826.60
2020-02-04,Epura Agua Purificada,37937.59
2019-08-25,Fanta,42369.16
2021-11-26,Del Valle Naranja,41986.27
2021-05-11,Mineral Agua Mineral,36035.59
2022-07-21,Del Valle Naranja,48250.13
2021-11-22,Coca-Cola,55437.24
2018-07-26,Epura Agua Purificada,38993.12
2022-06-25,Pepsi,48686.49
2019-04-03,Boing Mango,57720.21
2018-10-27,Coca-Cola,75613.85
2021-10-14,Coca-Cola,70834.35
2019-01-23,Sprite,38474.52
2019-01-13,Epura Agua Purificada,47968.35
2019-07-10,Fanta,69383.60
2020-09-09,Sprite,37872.62
2021-06-03,Fanta,81499.75
2021-08-30,Pepsi,49466.27
2019-02-05,Boing Mango,73825.75
2018-07-02,Pepsi,100752.73
2019-03-07,Manzanita Sol,45367.79
2021-03-30,Manzanita Sol,60927.57
2019-03-16,Manzanita Sol,40887.89
2021-03-11,Pepsi,42977.82
2022-02-10,Epura Agua Purificada,34275.15
2018-03-16,Fanta,46830.23
2020-05-12,Pepsi,89406.86
2019-11-17,Sprite,43628.09
2019-12-30,Coca-Cola,49132.85
2020-05-23,Boing Guayaba,60989.95
2018-03-04,Manzanita Sol,97471.68
2021-04-03,Fanta,80553.86
2020-06-21,Del Valle Naranja,51787.43
2021-08-30,Manzanita Sol,66838.78
2018-05-08,Sprite,45572.13
2018-07-23,Sprite,58452.53
2021-12-16,Mineral Agua Mineral,35906.37
2019-10-01,Boing Mango,53986.12
2022-02-21,Del Valle Naranja,61432.90
2022-01-18,Manzanita Sol,55576.72
2018-08-13,Coca-Cola,108741.60
2019-08-05,Boing Mango,40503.15
2019-02-21,Epura Agua Purificada,56814.04
2021-01-29,Mineral Agua Mineral,31673.67
2019-02-24,Coca-Cola,69460.68
2018-12-25,Pepsi,61648.97
2018-08-21,Coca-Cola,85874.23
2020-12-25,Del Valle Naranja,50063.76
2020-09-02,Mineral Agua Mineral,45647.91
2021-12-12,Epura Agua Purificada,35088.30
2021-03-26,Boing Mango,43998.25
2019-01-02,Mineral Agua Mineral,43273.22
2021-02-20,Mineral Agua Mineral,31098.20
2020-04-09,Coca-Cola,59504.88
2019-09-25,Coca-Cola,53403.44
2018-05-04,Epura Agua Purificada,36962.74
2020-04-08,Sprite,46343.42
2022-04-23,Epura Agua Purificada,62118.65
2022-05-14,Manzanita Sol,66114.61
2020-10-17,Manzanita Sol,29384.21
2018-10-19,Epura Agua Purificada,48322.64
2020-03-16,Pepsi,95347.15
2020-09-14,Manzanita Sol,35941.60
2020-09-15,Manzanita Sol,59213.98
2018-04-14,Manzanita Sol,64853.10
2019-09-03,Del Valle Naranja,54330.34
2021-11-28,Epura Agua Purificada,68220.30
2019-11-21,Del Valle Naranja,55646.62
2021-05-31,Del Valle Naranja,45747.92
2021-07-02,Sprite,57362.86
2022-02-22,Pepsi,63799.65
2019-08-17,Sprite,82815.66
2018-07-20,Epura Agua Purificada,56372.98
2018-09-24,Pepsi,59485.31
2019-05-05,Pepsi,44464.26
2022-11-25,Manzanita Sol,77546.21
2020-12-22,Pepsi,83778.54
2018-06-10,Pepsi,101516.87
2019-08-19,Boing Guayaba,68837.81
2019-10-11,Coca-Cola,47797.39
2022-03-04,Sprite,55828.16
2018-07-31,Boing Mango,39348.60
2018-09-01,Del Valle Naranja,71412.53
2021-11-12,Pepsi,48470.64
2022-12-22,Coca-Cola,54692.36
2019-09-23,Coca-Cola,60674.23
2019-08-13,Pepsi,27055.70
2021-11-27,Sprite,60401.89
2018-02-12,Pepsi,87825.97
2018-12-08,Boing Mango,53719.21
2022-03-21,Epura Agua Purificada,30770.42
2020-09-11,Pepsi,50564.08
2022-06-08,Mineral Agua Mineral,40743.98
2021-04-17,Coca-Cola,75686.30
2019-04-15,Fanta,87092.85
2022-02-01,Coca-Cola,58681.87
2020-03-13,Manzanita Sol,89444.52
2021-11-03,Epura Agua Purificada,42873.06
2021-11-09,Fanta,26287.94
2020-04-25,Sprite,45871.73
2018-02-04,Mineral Agua Mineral,37556.44
2022-01-25,Manzanita Sol,47186.22
2020-09-09,Coca-Cola,87215.55
2020-12-11,Boing Mango,67877.13
2021-12-20,Epura Agua Purificada,26403.76
2021-11-21,Coca-Cola,65957.45
2022-05-21,Del Valle Naranja,39218.04
2022-12-23,Manzanita Sol,87469.83
2018-10-26,Epura Agua Purificada,47471.89
2018-08-04,Fanta,65483.58
2022-10-22,Fanta,80126.55
2018-11-18,Coca-Cola,38077.10
2019-07-28,Epura Agua Purificada,15883.96
2020-11-14,Manzanita Sol,42535.71
2020-09-14,Fanta,52554.30
2018-11-30,Fanta,64225.61
2019-12-03,Boing Mango,53323.39
2022-12-11,Boing Mango,44939.68
2019-03-22,Coca-Cola,68806.74
2018-11-01,Boing Mango,54414.77
2018-06-24,Mineral Agua Mineral,43500.03
2022-02-20,Epura Agua Purificada,16620.34
2019-03-17,Epura Agua Purificada,42007.91
2018-06-10,Mineral Agua Mineral,52517.15
2022-09-15,Manzanita Sol,78066.61
2018-06-06,Epura Agua Purificada,30476.44
2021-08-28,Epura Agua Purificada,33735.41
2021-10-17,Fanta,61418.43
2019-10-08,Boing Guayaba,86781.64
2021-08-01,Epura Agua Purificada,20389.46
2020-07-16,Boing Mango,96533.88
2020-12-13,Boing Mango,83660.89
2019-03-21,Del Valle Naranja,59201.64
2019-01-04,Boing Mango,27833.36
2019-09-11,Boing Mango,63553.06
2018-04-21,Coca-Cola,73262.88
2022-05-29,Manzanita Sol,76409.08
2018-06-24,Fanta,96496.21
2019-03-16,Coca-Cola,49215.02
2018-07-29,Del Valle Naranja,40129.83
2019-11-30,Del Valle Naranja,29945.90
2021-01-30,Manzanita Sol,84174.20
2022-11-16,Epura Agua Purificada,50469.11
2021-02-07,Epura Agua Purificada,30367.79
2021-07-30,Boing Mango,71236.09
2019-05-28,Sprite,77920.64
2018-01-22,Mineral Agua Mineral,35922.49
2019-06-29,Del Valle Naranja,66912.35
2019-07-26,Manzanita Sol,53726.51
2018-08-24,Epura Agua Purificada,44474.78
2019-02-21,Fanta,64763.45
2022-07-31,Pepsi,49670.26
2021-10-17,Sprite,14841.94
2021-08-22,Fanta,109169.16
2021-12-23,Fanta,63452.55
2020-04-21,Sprite,67722.08
2022-05-28,Epura Agua Purificada,34476.36
2020-11-15,Epura Agua Purificada,38195.67
2020-10-07,Epura Agua Purificada,36641.52
